phone_num,product,price
0bcb633e170d2185c958d173e63ab6d684f3e468475a3742502b4959ad6a1135,gas,0.05
0bcb633e170d2185c958d173e63ab6d684f3e468475a3742502b4959ad6a1135,elec,0.15
1706b469943e57fe906f35c66419b203175ca09aed2f02bc0e362ed34d9953e1,elec,0.15
a898b75c74b62f5c698a9dff8cd3b244e17dffea849fa4632a28b5117d175ab0,gas,0.05
a898b75c74b62f5c698a9dff8cd3b244e17dffea849fa4632a28b5117d175ab0,elec,0.15
c3d33f4eb37c0bebe277d80e326e4b276dc2cdb1949f58884a077edb404e84b1,elec,0.15
fe9bf112496704e80f7747047c33ac850384361db499b8be61b9d31a85514087,elec,0.15
3b3ce102a89bbeab59d1d3fbb0a5a0f5d0731f783bf5571d8616d38bb84b8a9a,gas,0.05
3b3ce102a89bbeab59d1d3fbb0a5a0f5d0731f783bf5571d8616d38bb84b8a9a,elec,0.15
3b3ce102a89bbeab59d1d3fbb0a5a0f5d0731f783bf5571d8616d38bb84b8a9a,french_elec,0.01
0dcdeb39e0bfa4f2ec3c1a75585e6e1742889f87b2977581bda7a311409a8df4,gas,0.05
0dcdeb39e0bfa4f2ec3c1a75585e6e1742889f87b2977581bda7a311409a8df4,elec,0.15
b27839271392fc3d43e272d5b7521ff08999996a8946bbc55dc67bc683c38a93,elec,0.15
fe54d83d7df4389a25d1f638e52c9b09af741c5222f6e8476feae9c6fe63107d,elec,0.15
8bf0ded18a8ef9e7506d07cbb58d211da5c61ffbf830612bd85cdecba02278e5,elec,0.15
8bf0ded18a8ef9e7506d07cbb58d211da5c61ffbf830612bd85cdecba02278e5,french_elec,0.01
c31dfd31ddb730b7b79ac387a8658b8e9b156e6a660d3b082b4ac77eb2a2f593,elec,0.15
3754630a825ab3cf3f2e3ceafcf8d326eda79e00af286cbb97f2e0085e1393c8,gas,0.05
3754630a825ab3cf3f2e3ceafcf8d326eda79e00af286cbb97f2e0085e1393c8,elec,0.15
44a4df5bc3115d76c6dc8541a78f0580b73f074cfad5aceb0c39c80bc1dc9e5f,elec,0.15
7b91b6bafe169c285b1c8e1c41ae33bcc6607d6095459dc522a35e70fb7af3dd,elec,0.15
9c7d2e2e212000e5cbd98da02910ea99c160f2f42257436974eac89c8fd3414e,gas,0.05
9c7d2e2e212000e5cbd98da02910ea99c160f2f42257436974eac89c8fd3414e,elec,0.15
bea4e725c38b9b61a273469f07c5cec09ef7c297ad83a3291aff479c5d79717c,gas,0.05
bea4e725c38b9b61a273469f07c5cec09ef7c297ad83a3291aff479c5d79717c,elec,0.15
258ba210da03b5aa2063985edf31c415b92e33b15491070244b784ce15a65565,elec,0.15
6b51801ac728fd57e6127a310e913b3766dd96b7f19184d6ed5cd244167b7441,gas,0.05
6b51801ac728fd57e6127a310e913b3766dd96b7f19184d6ed5cd244167b7441,elec,0.15
f0a60b00772518dcaa8e1469cde2efb3b70c953c23277ef221536d8560481012,elec,0.15
24c09ce4321b3122c67617987845c8536fc99ddf2e5b77435e60f6f5eb5229f0,gas,0.05
24c09ce4321b3122c67617987845c8536fc99ddf2e5b77435e60f6f5eb5229f0,elec,0.15
295f85c885d67dd68888f6243df50f85a0c9d1b0f97ef22c016b26b1de19022b,gas,0.05
295f85c885d67dd68888f6243df50f85a0c9d1b0f97ef22c016b26b1de19022b,elec,0.15
6b4723799b4c2e629c78e90101d1b15a4eb2981125ebbe619cd201d1261d25e9,elec,0.15
44c791cc5a45b016a74973e471eadeac963833b3ae8e5e1a01baf4e44f8a8a9f,elec,0.15
eb245eedae8ec0414dbd72d93accdad12da00562c5e76e6ff8607bda6325db99,elec,0.15
a747b34f53bb5eb5e8fe19a3357a74453b67406a61569b9153b1240d7cb3a2dc,elec,0.15
2a50e761b7800e746f49d56e202007a75fb66813367d5d5afa2e04ddc46efaa5,gas,0.05
2a50e761b7800e746f49d56e202007a75fb66813367d5d5afa2e04ddc46efaa5,elec,0.15
5785a6bad485dd7e3f9f43c579ffcb429c3a7d4f70e71e8a593746153fc30262,elec,0.15
5785a6bad485dd7e3f9f43c579ffcb429c3a7d4f70e71e8a593746153fc30262,french_elec,0.01
8485e5d5e676209f91ee76fb001e489a88897dd4fe13b4585cae9cc81f34639a,elec,0.15
f1e898f80e9bacd87df6ae47a852ebfbc4341594cf5a79d8748ae047fbc9e7c7,gas,0.05
f1e898f80e9bacd87df6ae47a852ebfbc4341594cf5a79d8748ae047fbc9e7c7,elec,0.15
f1d948665f8622b1ee84d1ffc42b0795dfbd55f1eb01c163e25cfe4c42f3fa2d,gas,0.05
5e10600ab6270dd45f0da018d329585ffd270adcfbaa1f6d1bb9a4f2285ea1d7,elec,0.15
d494aa65edf0b426fa761e1ceff8c76b9e386dc5efe8dcc8adce0b78ae42aaec,elec,0.15
1592d8d60041cd5b8bc40a2af06d79b66ce643de20ad38f8f425a89cb01e988e,gas,0.05
1592d8d60041cd5b8bc40a2af06d79b66ce643de20ad38f8f425a89cb01e988e,elec,0.15
1592d8d60041cd5b8bc40a2af06d79b66ce643de20ad38f8f425a89cb01e988e,french_elec,0.01
cc4a9fb4b8236d68f8fbeea0f413cec1e91e18233ed0e2504a2ead8a9e063a0b,gas,0.05
cc4a9fb4b8236d68f8fbeea0f413cec1e91e18233ed0e2504a2ead8a9e063a0b,elec,0.15
b1c03b6ccb653894ab5167b45bad5af2ed44a14df8489c748e6f80b798e387e4,gas,0.05
b1c03b6ccb653894ab5167b45bad5af2ed44a14df8489c748e6f80b798e387e4,elec,0.15
1ef5b09688e91602f1a2f1c1ee94ce134d45ea030825656636cb767c4c014a09,gas,0.05
1ef5b09688e91602f1a2f1c1ee94ce134d45ea030825656636cb767c4c014a09,elec,0.15
769e83657d478285412eac3bbd61550162a1c67afe76e349abe2b1127214fe9f,elec,0.15
960e753386ec37372d3eb36d0e5ca35ba76032d85fa25ee9cba6e0d2c37620dd,gas,0.05
960e753386ec37372d3eb36d0e5ca35ba76032d85fa25ee9cba6e0d2c37620dd,elec,0.15
65042d6441033bb54a27dd879ceeda6bab0af7a9f3226ae1d365a812f5cdd29b,elec,0.15
0a3e2b593db3dddc1913c6b3f56671b9a8b6e8712108684d6adafa3c9314a2d9,elec,0.15
96643cfa1c4abf77246c6f9294f4f1c20b7ec77dd1a5cdeee2074e1b3c59a9e9,gas,0.05
96643cfa1c4abf77246c6f9294f4f1c20b7ec77dd1a5cdeee2074e1b3c59a9e9,elec,0.15
96643cfa1c4abf77246c6f9294f4f1c20b7ec77dd1a5cdeee2074e1b3c59a9e9,french_elec,0.01
cad3a73330f1dc773d218576c51f3d30694d2386aa1840f7adae5da9aa9d51c7,gas,0.05
cad3a73330f1dc773d218576c51f3d30694d2386aa1840f7adae5da9aa9d51c7,elec,0.15
1bd0894f4417a9ed4863ea5655a9252cc82144bb7138a7155b63723d06111dcc,elec,0.15
64007206384050b124ee06c6fa3dd0a64a4beaa8062326636da30a162a425655,elec,0.15
64007206384050b124ee06c6fa3dd0a64a4beaa8062326636da30a162a425655,french_elec,0.01
5e32c53bf648616b09429c75e23f895202d443fa46e0198749ca18549f0b811a,elec,0.15
5e32c53bf648616b09429c75e23f895202d443fa46e0198749ca18549f0b811a,french_elec,0.01
696b5cd884aa4e9c7e950208cab98ce60df6e79821798f425ef0d9b7116ce504,gas,0.05
696b5cd884aa4e9c7e950208cab98ce60df6e79821798f425ef0d9b7116ce504,elec,0.15
9f5a647b4af227305f069c5f7c8b98b72b1a6a9bd38cec5ce11c112964f183fb,elec,0.15
89b609429bd66d8d5814448feea90ef3d46b6973bf0ba7435b64af1b24ecafd2,elec,0.15
6a1559f626d722f80a9c6b20f2dcd0905edf1a99eaa8f18eec2162f405c68ef3,elec,0.15
6a1559f626d722f80a9c6b20f2dcd0905edf1a99eaa8f18eec2162f405c68ef3,french_elec,0.01
9a3e680e0bb780e7fc3d8c3983c8dc5c89ef8ed71a891995c0bacd0f462a8655,elec,0.15
b0f8925e47215d869bcb0cbeba9c1db39dc993dd75926191ab49e45ba015cb16,gas,0.05
b0f8925e47215d869bcb0cbeba9c1db39dc993dd75926191ab49e45ba015cb16,elec,0.15
cff27a95ac12dba8b7d851c10e2aad4b0efec956e3087012d184588a5d295f92,elec,0.15
cff27a95ac12dba8b7d851c10e2aad4b0efec956e3087012d184588a5d295f92,french_elec,0.01
a018a62b1128bd4e2421ad750f8be55aa60daf830ead6f23fa4821db554cec72,elec,0.15
f66afd31cd99eda03992cee2d167ae9d218ccef4a0dee160c05ebf8de8e5d5dd,elec,0.15
f66afd31cd99eda03992cee2d167ae9d218ccef4a0dee160c05ebf8de8e5d5dd,french_elec,0.01
4f44844bbab8359bab16db2b41baa145fa0feffbd9534154b50657bbd4e4da75,gas,0.05
4f44844bbab8359bab16db2b41baa145fa0feffbd9534154b50657bbd4e4da75,elec,0.15
6942ade01956096aca2367f5de3e42b76be27471d98b58bf5eb9dc9dc945bd60,gas,0.05
6942ade01956096aca2367f5de3e42b76be27471d98b58bf5eb9dc9dc945bd60,elec,0.15
3dde92cb238d0ef160c184c44cacb6e540390a71075e6605fef2cd687a8f225c,elec,0.15
8cac07479b01442de031fdf9080e601143a051b26676b3d392eccb61e986978d,gas,0.05
8cac07479b01442de031fdf9080e601143a051b26676b3d392eccb61e986978d,elec,0.15
b7b4db97ea721d7cb47d82c4ddd5dc38d0acedd2842ba48792dcc1e0aef4aa89,elec,0.15
c355297e294c0e459b1975136ce20d045e459443af090041e19b15917f8ff2f0,elec,0.15
33e37c5bd800ad4cb28e323eeae9788d755e8e4ef0366b78cb761eceb0d9de4a,elec,0.15
52802e2878ab74fbf24ef41e6a2aee195191fbe956ff3b7aa7ea24c25ac3f77b,elec,0.15
3327928879c0430908cdd222e9a2a8e774fa9805b98924ab2655a082820db746,elec,0.15
886fa961998a9a37c48ab40ad4dcd73b4ab6721f0374cdb0eb19f1042df7a702,elec,0.15
e84170d3b39bc179a9d4e1537c7bc1fa5033529c67c5cff05fd5a8c918ef6854,elec,0.15
3aaa409f0898730346dbe6084fa5e350d2445bb46fc8cd42e338ae80dd407baf,elec,0.15
dbeca7d6886ab0db14734ca284823a124a5803da025277c7610cf2e78614d243,elec,0.15
b09e2505cf836fa9e693d13b9f470ab0a068360b1419aebe98b90b2113b4c416,elec,0.15
613187719b883c349788459b2e4e54c4af6976f9bee79205564ec4d5f0dffc18,elec,0.15
0edf6c495dda4eea342d43afd80c295bfd7b9aeeaeee4b766d332fb5ab0c9c6f,elec,0.15
386573706c1328bd51c38de4ab874680772ea192ce77641b65e8bfc29323b451,elec,0.15
361adb1808774d02b7a558ab7bf1ce099f7537adf74b65fba4083c038e276a8d,elec,0.15
6e7556d3359471bba94f7160c538ef19bd8386b59e4d278ca0cf4bd1a7f73a6c,gas,0.05
6e7556d3359471bba94f7160c538ef19bd8386b59e4d278ca0cf4bd1a7f73a6c,elec,0.15
bd9c2d5458c9ebe4b780c3920312c1c5dadc05a698bdece6706ca6f0c8622677,elec,0.15
bd9c2d5458c9ebe4b780c3920312c1c5dadc05a698bdece6706ca6f0c8622677,french_elec,0.01
6df633b2a54291a2268340210d2dd7701b044594cd51ea0b15502d2316ac35da,elec,0.15
ce0edf1d263788012ebcaf372b254cc6659e7a1920447a1717e4e3bb1041448e,elec,0.15
af512e9166378b97a7ec7f031b6ee486d1781cfcfe478755801cd665b7b6f861,gas,0.05
af512e9166378b97a7ec7f031b6ee486d1781cfcfe478755801cd665b7b6f861,elec,0.15
88225e3640796ce606fffbf290c30b2855427acdfa9e5840875747c6ac65eb2a,elec,0.15
eaacc782679486df5e11ca22264dcc85e1410e19329cd729157d487f5c3a6f4e,elec,0.15
5765d5a9bc20d18393d302887635e949208ef2b7c74c89333184e58739d6c978,elec,0.15
7341c296d40e6f24b8fa1874d0295dde36ff55e080a6def2c209c0085662423a,elec,0.15
9890f841ed295b44f67a48dfdc5edea60186f7a1b2347fbb8727f185bc272c51,gas,0.05
9890f841ed295b44f67a48dfdc5edea60186f7a1b2347fbb8727f185bc272c51,elec,0.15
e343a18ee88864bbef133bcdd5058ec609d4b9b9e4ef58ff68feb0878397bc56,elec,0.15
0202f1e66d9010b16d5614b4c0af9ddf5bfa0adddec0144084fe7f68b7a770bb,elec,0.15
860b330110ed4805e1ce5235aa417316fec50f792aa91fc04de50846aa79eec6,gas,0.05
860b330110ed4805e1ce5235aa417316fec50f792aa91fc04de50846aa79eec6,elec,0.15
df148a4353ed8217ed5fd5bef0b116499b40d62fdc8e5122d7fec410454bfc4e,elec,0.15
bd8907ff58bad9c644b9dedc03129e5a6f4b34dceca0648963adf42e56f05a33,elec,0.15
6b1446b0135fe4c16dc49bbc2a26b9834af0d1f302b20fb2b572496d468c2c04,gas,0.05
a1391ae8b65a0a38c548176ce506f9d05ba381c904c105d6482472570336a04c,elec,0.15
3d46460ed222aac372aa1b83159b0757d228f124da8def48241147ca311257d6,gas,0.05
3d46460ed222aac372aa1b83159b0757d228f124da8def48241147ca311257d6,elec,0.15
29f9e5afd6a157dbee8f1e7374aece241cf7f0021ab9d065c0fac4a08974275e,elec,0.15
d1610471f4216d5c5000977f627c2c5a1c60a5392a220f55c930a9cd99bf61bc,elec,0.15
2bebacb8cb7b338a9717842f6ca02a858ff8562fde57b230dd4092ecabefa2d7,elec,0.15
e2a7924d86fcbfa58a3d94e62acd3e86b88cb95da6ba4f20685af700312279d4,elec,0.15
e2a7924d86fcbfa58a3d94e62acd3e86b88cb95da6ba4f20685af700312279d4,french_elec,0.01
848e5151fb6da78913005d3fb999a78e2f44c28f167875b46627edff8dc3097a,elec,0.15
848e5151fb6da78913005d3fb999a78e2f44c28f167875b46627edff8dc3097a,french_elec,0.01
626f1b2201407692a22b05e199e30fc8df3130caa4378b238c6cba450ec25b7c,gas,0.05
626f1b2201407692a22b05e199e30fc8df3130caa4378b238c6cba450ec25b7c,elec,0.15
9aab220fac23780c70af70f665afe6af5eddbe0977b15502020dc403e7f8146c,gas,0.05
9aab220fac23780c70af70f665afe6af5eddbe0977b15502020dc403e7f8146c,elec,0.15
720d9b840cbdaafe9cca52f3a77fccc4345803fb6482e6eceea50ddbd07a4d87,elec,0.15
c01f65257928801d5e69de6904aaf0439393cb1ec6555ec2eb3af1389b307997,elec,0.15
956ce8d34d96b39f78016c065484319db0008d70cc7a97882caacb6418f01360,gas,0.05
956ce8d34d96b39f78016c065484319db0008d70cc7a97882caacb6418f01360,elec,0.15
a7d28f0af1078cd8aa3f5d55486391497ab6924a07bf03ac2bd190d3b0f2ecb5,elec,0.15
16a402afaf918adeccb6153d23373f14bee1238c97a02861dd3dde37817ffac3,elec,0.15
c3e815fdd0ee030c2ccd20bd80678883290d6e2be80531a178a7d4bf7ee00bb0,gas,0.05
c3e815fdd0ee030c2ccd20bd80678883290d6e2be80531a178a7d4bf7ee00bb0,elec,0.15
9adee06151908a3143fca5e83a8574ab01d7feb57b8c55aa570a89668843eeff,elec,0.15
9adee06151908a3143fca5e83a8574ab01d7feb57b8c55aa570a89668843eeff,french_elec,0.01
3d4da175fe78232ab4b1abb573d0a8262bcbbcc7a0705832598246d0ffc6063e,gas,0.05
3d4da175fe78232ab4b1abb573d0a8262bcbbcc7a0705832598246d0ffc6063e,elec,0.15
44a93b21bef479cf10f988bf5be0918a62e849f71e97d6c20e40f2a97e3380bc,elec,0.15
44a93b21bef479cf10f988bf5be0918a62e849f71e97d6c20e40f2a97e3380bc,french_elec,0.01
093a3358d70d80355248d7157f0c8091a4c32e32553b3c7c769c2a239fd78c65,elec,0.15
a7e5cc2d5ca36ef9710897b35d72a93d5fc63a70344637ddb7013fb2530660d1,gas,0.05
a7e5cc2d5ca36ef9710897b35d72a93d5fc63a70344637ddb7013fb2530660d1,elec,0.15
a7e5cc2d5ca36ef9710897b35d72a93d5fc63a70344637ddb7013fb2530660d1,biomethane,0.02
a7e5cc2d5ca36ef9710897b35d72a93d5fc63a70344637ddb7013fb2530660d1,french_elec,0.01
f19788c34997729371af95a7400960d20811cb77513a04add890929f39b9d593,elec,0.15
f19788c34997729371af95a7400960d20811cb77513a04add890929f39b9d593,french_elec,0.01
57270b566eda6e75e739fc204a79b174a17568e2e5c5fa4ec663cbf02de56e53,gas,0.05
57270b566eda6e75e739fc204a79b174a17568e2e5c5fa4ec663cbf02de56e53,elec,0.15
422d8107cdaef038bdbbd19d3de2d1c5214852d360d4307ed9bd4c774e616ae5,gas,0.05
422d8107cdaef038bdbbd19d3de2d1c5214852d360d4307ed9bd4c774e616ae5,elec,0.15
de86f41674318135d83074310bfd7e437ad2d59fdfd974c07ac41fef3012bee4,elec,0.15
de86f41674318135d83074310bfd7e437ad2d59fdfd974c07ac41fef3012bee4,french_elec,0.01
ef9504ab4bb0df3b60718700d88c5940d818af9295e9d36371e4f2bc28a893e5,elec,0.15
eeed32d81fa2fdb687e9f993f9e7965dac400e86daa8e6054b67254bdf0b7255,gas,0.05
eeed32d81fa2fdb687e9f993f9e7965dac400e86daa8e6054b67254bdf0b7255,elec,0.15
b453324d2ed694da1a8a11665dd442698736c3bfdfd7b8a29d3dc09a97cfabd8,elec,0.15
dacb95151cbfb70e02e84c6744bc84dbb57b266239776ed0feebf8bef23a2129,gas,0.05
dacb95151cbfb70e02e84c6744bc84dbb57b266239776ed0feebf8bef23a2129,elec,0.15
314f6abe4960d4a0cf532461aed88a7d3fab54ca6e2627f797cb39457c0eb8d8,elec,0.15
92bf8b3a26796df776c8c6eb286535b9bbf3e46333da73e5d7840db06ec2ef23,elec,0.15
92deb23d2f7cd6e6d6723000e04550d7e2438635379c2ed6db9b7093e5555d1a,elec,0.15
d4200fcccfb1fd5d2aefc090bf7e37df1eb3ec1446295f00b581f9930a22e158,elec,0.15
7566de2bc1754f64ac569fd0501aa0398db69d0a98b32ad1df0fbc218561a367,gas,0.05
7566de2bc1754f64ac569fd0501aa0398db69d0a98b32ad1df0fbc218561a367,elec,0.15
2abb482da8c872f6ba408d5a3d1a17bf70cbd4e1cb7d6bdbb79ded790d0561f5,gas,0.05
2abb482da8c872f6ba408d5a3d1a17bf70cbd4e1cb7d6bdbb79ded790d0561f5,elec,0.15
2bf571ae6ff577da1cccfd895e772761d7182a2438e15a58e735a7d0851e3dc6,elec,0.15
8151aadc43f7057e6e173a74b8439baecfc48eaa4feaf68e2a3b18d730a3521d,elec,0.15
3856b9908e217c113de81d268eaacebf0f8e73d89a6e274bd9960ff9939049f3,gas,0.05
3856b9908e217c113de81d268eaacebf0f8e73d89a6e274bd9960ff9939049f3,elec,0.15
3ad28ded3c21a266517f8e21c1c050b241abf94774dc050f24fed61e1de13e83,elec,0.15
dd7773dc6b2fb7c32f8ac9ce9b36685640a682c026514715f09bf97bd05f3e8e,elec,0.15
dd7773dc6b2fb7c32f8ac9ce9b36685640a682c026514715f09bf97bd05f3e8e,french_elec,0.01
06da692668ce7f8ab9c5cebd40e09fd6c979f6702b72dfba1c54bd49ced2e61e,gas,0.05
06da692668ce7f8ab9c5cebd40e09fd6c979f6702b72dfba1c54bd49ced2e61e,elec,0.15
f600bc432dfa0353d7fa4ae51e8356abf959016f4b1030d61bf3547f55350d2c,elec,0.15
f600bc432dfa0353d7fa4ae51e8356abf959016f4b1030d61bf3547f55350d2c,french_elec,0.01
4552ae371c165a5ab9f5cf3c7c61e084956ad8b1058f5d3d337fae9725e26c37,gas,0.05
4552ae371c165a5ab9f5cf3c7c61e084956ad8b1058f5d3d337fae9725e26c37,elec,0.15
919992c73f8136463c8db1d24ae6dfc74961044b6bee614bb332ef634ae7c27d,elec,0.15
941922288f4e741e592e9f8c79fb46c66c9d9980f24436ba6df9bb8ac680f889,elec,0.15
941922288f4e741e592e9f8c79fb46c66c9d9980f24436ba6df9bb8ac680f889,french_elec,0.01
aa14aeee78e6f1b61638bddde793a620073622f53fa0e800947ca1f5972d7c1e,elec,0.15
8741303014412a32dee1c8868b9e421b0bac6433bb9a7385d981adf8d9836850,gas,0.05
8741303014412a32dee1c8868b9e421b0bac6433bb9a7385d981adf8d9836850,elec,0.15
9fa56bea3e338c18ae1c256eb0c466cb71e91e1920b74864e2bfe859c6863690,elec,0.15
b026dbfb26fe3c3e2d62a6d83f688f8581440cb61960f76a477f84b6782b4b45,elec,0.15
0c6edaca7c0d478b7ea2be9e563ff6d49742ab584e6c27419daae0e5e3902208,gas,0.05
0c6edaca7c0d478b7ea2be9e563ff6d49742ab584e6c27419daae0e5e3902208,elec,0.15
0c6edaca7c0d478b7ea2be9e563ff6d49742ab584e6c27419daae0e5e3902208,biomethane,0.02
0c6edaca7c0d478b7ea2be9e563ff6d49742ab584e6c27419daae0e5e3902208,french_elec,0.01
286131f396f8b6328810201f22c223cafcb2d30e6cc6de566a3c5ad02745f14d,elec,0.15
d1e310a1260c430414a70622475a44ad6128450215f3200de780a3d06f0d4840,elec,0.15
9dc6918bebcc411874e6bf6af2141069c965e4d7ac5c2398dc9a0e1052f2e80c,elec,0.15
5844bbc99ca70b88d271e9b022d3efcf43adb40a653a93121d2905fc4b9aada9,gas,0.05
5844bbc99ca70b88d271e9b022d3efcf43adb40a653a93121d2905fc4b9aada9,elec,0.15
1b7951d1f019c5062a0eb8f8076fcd58a73232d6667779a9f4d6629720266bd4,gas,0.05
1b7951d1f019c5062a0eb8f8076fcd58a73232d6667779a9f4d6629720266bd4,elec,0.15
0d7a23a192e23869ee989c2861e5c5f2b50d12e455e01b41f4f245c222893fa3,elec,0.15
e18d452731fa8e09b4f606f7935b38450c6a08c5ebafad08dc87afe060a081ff,elec,0.15
0f973db5b1178196254cd91f04aa4ba4ca3b8d35609d8b596bdd8e41ba3db54f,gas,0.05
0f973db5b1178196254cd91f04aa4ba4ca3b8d35609d8b596bdd8e41ba3db54f,elec,0.15
0f973db5b1178196254cd91f04aa4ba4ca3b8d35609d8b596bdd8e41ba3db54f,french_elec,0.01
a1b4aab12a8bf09159d2ed0c8b3f4eb096c10a27689aa09c33b5ad799daae51d,elec,0.15
a1b4aab12a8bf09159d2ed0c8b3f4eb096c10a27689aa09c33b5ad799daae51d,french_elec,0.01
d4ea198fa7f94e5a18e278248ba1e6977ffc6595e4253bd1d5a6a3670278bc63,elec,0.15
722a37e8c805c8c42019411a4d8336983c9db460a3050cd49a8116c40c03f611,elec,0.15
722a37e8c805c8c42019411a4d8336983c9db460a3050cd49a8116c40c03f611,french_elec,0.01
754c6a6ea52f3e769e136c15731ec68f05864ade0d3fd4c0df37580f1f1ba8ff,elec,0.15
de0cc578eb33c1f38ecec839aff271e8af6d2724b650de2f6556fa41f3584762,gas,0.05
de0cc578eb33c1f38ecec839aff271e8af6d2724b650de2f6556fa41f3584762,elec,0.15
833257aa4361013f7dfd5089504c5bda1c5e20380953909e6ff4c3706f2e6539,elec,0.15
66c77eaea6f7d957d46ca238b614e0d7c0bb34ddb35228ee7b534c0d236746e3,elec,0.15
8b5771556689879d83879757826eabc30cb1a8b9500c6cfa2f3928d3a96363cd,gas,0.05
8b5771556689879d83879757826eabc30cb1a8b9500c6cfa2f3928d3a96363cd,elec,0.15
8b5771556689879d83879757826eabc30cb1a8b9500c6cfa2f3928d3a96363cd,french_elec,0.01
2b7cf7cb7a47f545bc4367bf4953b52aebe39631522b5570701cbecab8b2764d,elec,0.15
b63600ab767b54770282d3c3e496d8cc02735c14b52dab218e3ec4ca65b86397,elec,0.15
810386f300d9de973b37a5e517fc38038a82f4a7e6eaadb4bb08ca38b828d8ae,gas,0.05
810386f300d9de973b37a5e517fc38038a82f4a7e6eaadb4bb08ca38b828d8ae,elec,0.15
5dfdc5b744e527f7e4d306605340ea807b49a2b18e1078b18c54fb058d5fd1ad,elec,0.15
5dfdc5b744e527f7e4d306605340ea807b49a2b18e1078b18c54fb058d5fd1ad,french_elec,0.01
2fbe66679ed85d54eeae8512273222c2441db2922ed73bb84fb1ed0c70b0bcb9,elec,0.15
00744e814a6a62177cefb553d0d68ac0d2fea655716ac63966eafd8fca7d55fb,elec,0.15
45514203d8ebd10be40ef5d427161d955ee190bc3070724ee940c01c643b7d60,elec,0.15
7e913d6783714e61953da4a5207b73fee39afdd836414f98a2ad7dded6c676e1,elec,0.15
7e913d6783714e61953da4a5207b73fee39afdd836414f98a2ad7dded6c676e1,french_elec,0.01
ac5587ef6f13b264bf78ba3b3c1560cc6938ff0575586ed18ecad57794cfd287,elec,0.15
58893e1cd5f5f6496d46045be1c4f6360960b3761f805e210bb89e237972ff45,elec,0.15
35631cb892c665e3053b9085fa06b19389e7f0fe8b71e03948ebe289c080c677,elec,0.15
35631cb892c665e3053b9085fa06b19389e7f0fe8b71e03948ebe289c080c677,french_elec,0.01
142c011f0427d90f849b77223a210454f998fedc7a51c94813fc034ef9dae5be,elec,0.15
142c011f0427d90f849b77223a210454f998fedc7a51c94813fc034ef9dae5be,french_elec,0.01
6149a14a171bc39ba95ef26b21b8a46515d379081ccc9e29e4f699b655e50165,elec,0.15
8ed292ffb67fb1ff8a8d3ce75547c982e22fadfbc7325a36d6ed8084d2a5d90d,gas,0.05
8ed292ffb67fb1ff8a8d3ce75547c982e22fadfbc7325a36d6ed8084d2a5d90d,elec,0.15
8ed292ffb67fb1ff8a8d3ce75547c982e22fadfbc7325a36d6ed8084d2a5d90d,french_elec,0.01
f1e24ea81d47279689bbb58b8841d008f909647a27792c2009fc92d699cef138,gas,0.05
f1e24ea81d47279689bbb58b8841d008f909647a27792c2009fc92d699cef138,elec,0.15
ffcf69a1b4be3dd9d39fb2718d29ebd8d1b7701c4424af1f8bcee7dacd549823,elec,0.15
13d48532b2e6bdf97bffa4048adc3c85ec769b03b30b9dab75bfcaa560705221,gas,0.05
13d48532b2e6bdf97bffa4048adc3c85ec769b03b30b9dab75bfcaa560705221,elec,0.15
6c7cfa3f74cf32846df7b873d6a3f84aa9299b970044579fdf34d96dac3bd713,elec,0.15
2158de4b42dd2e677c6df11d980a882af4ede2da1d2c8659714134e26cfea5dd,elec,0.15
2158de4b42dd2e677c6df11d980a882af4ede2da1d2c8659714134e26cfea5dd,french_elec,0.01
340de6943343ee6cf1860fed2d5bf646632c9901b4282285f427cc942d6e95ac,elec,0.15
940c0354343ecd44447eb0b82205e6fce058bb8f14b200dfacc8d3cc777808c1,elec,0.15
a73561c94159e0faffa6f7c70820724a4dbab545f83d7c9e29278ddf65e8228c,elec,0.15
45f159b39a48c7fb7e52e581f057244db757c26cec451216563726c3441cbeed,gas,0.05
45f159b39a48c7fb7e52e581f057244db757c26cec451216563726c3441cbeed,elec,0.15
0bb7c77688cd04590e4a54cab9f60a6e6e71edf633c29a4db1e13c82583daf69,elec,0.15
0bb7c77688cd04590e4a54cab9f60a6e6e71edf633c29a4db1e13c82583daf69,french_elec,0.01
ffe7f23a43fef64b2952c1b14a063b31770395ed6551a40ab438c6b4e42f2b54,elec,0.15
ffe7f23a43fef64b2952c1b14a063b31770395ed6551a40ab438c6b4e42f2b54,french_elec,0.01
a902bf744c115b6e0e02990b40758c0f4a9cf6e8c3d2cacf2d983fcdfc4ff753,elec,0.15
18e805211d4b10180953f5a265e5cfc2957488c06973fceb891e983069ddfee1,gas,0.05
18e805211d4b10180953f5a265e5cfc2957488c06973fceb891e983069ddfee1,elec,0.15
2ec177207e75f3783d4f3ef72caad9de57c413cf4e0fb93b8020c33922f82253,gas,0.05
2ec177207e75f3783d4f3ef72caad9de57c413cf4e0fb93b8020c33922f82253,elec,0.15
2ec177207e75f3783d4f3ef72caad9de57c413cf4e0fb93b8020c33922f82253,biomethane,0.02
b738862a6cd06d8dde74c48fbabe5fa660095d57e1f2f9ab37fd4eb777199b8b,elec,0.15
b738862a6cd06d8dde74c48fbabe5fa660095d57e1f2f9ab37fd4eb777199b8b,french_elec,0.01
2bf29d0e841e63b5ab4f5a751ca9e4594b45aadf7aa8a779c88a0c32bc97ba62,elec,0.15
