user_id,version,1 - arrivée souscription,2 - estimateur,3 - devis & info persos,4 - services & options,5 - PCE / PDL,6 - Facturation & paiement,7 - Récap,8 - Fini !,phonenumber,has_elec,has_gas,elec_annual_consumption,gas_annual_consumption
368,B,True,True,False,False,False,False,False,False,,False,False,,
369,B,True,True,True,True,False,False,False,False,04 25 60 13 05,True,False,3779.0,
370,A,True,True,True,True,True,True,True,True,07 73 02 05 17,True,False,3716.0,
371,B,True,True,True,True,True,True,False,False,+33 6 97 86 38 88,True,False,3804.0,
372,A,True,True,True,True,True,True,True,True,06 63 17 15 66,True,False,4251.0,
373,B,True,False,False,False,False,False,False,False,,False,False,,
374,B,True,True,True,True,True,True,False,False,04 21 43 04 04,True,False,4212.0,
375,B,True,True,True,True,True,False,False,False,+33 3 76 61 28 29,True,False,4341.0,
376,B,True,True,True,True,True,False,False,False,01 80 18 39 72,True,False,3416.0,
377,A,True,True,True,True,False,False,False,False,+33 4 76 84 80 47,True,False,3023.0,
378,B,True,True,True,True,True,False,False,False,+33 2 93 33 02 67,True,False,4565.0,
379,B,True,True,False,False,False,False,False,False,,False,False,,
380,A,True,True,False,False,False,False,False,False,,False,False,,
381,A,True,True,True,True,True,True,True,False,+33 3 51 53 24 49,True,False,3727.0,
382,B,True,True,True,True,True,True,True,True,06 37 55 85 61,True,False,3347.0,
383,B,True,False,False,False,False,False,False,False,,False,False,,
384,B,True,True,False,False,False,False,False,False,,False,False,,
385,B,True,False,False,False,False,False,False,False,,False,False,,
386,B,True,True,True,True,True,True,True,True,07 96 67 23 28,True,False,4476.0,
387,B,True,True,True,True,True,True,True,True,07 97 96 97 87,True,False,3493.0,
388,A,True,False,False,False,False,False,False,False,,False,False,,
389,B,True,True,True,True,False,False,False,False,+33 1 33 47 81 87,True,False,3135.0,
390,A,True,True,True,True,True,True,False,False,04 02 16 14 17,True,True,1101.0,3446.0
391,B,True,True,True,False,False,False,False,False,,False,False,,
392,B,True,True,False,False,False,False,False,False,,False,False,,
393,A,True,True,True,True,True,False,False,False,04 60 50 74 47,True,False,4136.0,
394,B,True,True,False,False,False,False,False,False,,False,False,,
395,A,True,True,True,False,False,False,False,False,,False,False,,
396,B,True,True,True,True,False,False,False,False,+33 6 63 27 78 83,True,False,4395.0,
397,B,True,True,True,True,True,True,True,True,03 83 22 63 81,True,False,3902.0,
398,A,True,True,True,True,False,False,False,False,02 55 90 73 40,True,True,1240.0,3251.0
399,A,True,True,True,True,True,True,True,False,01 62 13 01 14,True,False,3783.0,
400,A,True,True,True,True,False,False,False,False,07 93 77 88 88,True,False,4198.0,
401,B,True,True,True,True,True,True,True,True,04 44 47 50 32,True,False,4417.0,
402,A,True,True,True,True,True,False,False,False,03 34 01 03 88,True,False,3471.0,
403,B,True,True,True,True,False,False,False,False,+33 6 57 16 45 69,True,True,1907.0,3214.0
404,B,True,True,True,False,False,False,False,False,,False,False,,
405,A,True,True,True,True,True,False,False,False,+33 2 60 55 52 02,True,False,4489.0,
406,B,True,False,False,False,False,False,False,False,,False,False,,
407,B,True,True,True,True,True,True,True,True,01 69 80 94 31,True,False,3002.0,
408,B,True,False,False,False,False,False,False,False,,False,False,,
409,A,True,True,True,True,False,False,False,False,+33 2 52 22 71 95,True,True,1379.0,3850.0
410,B,True,True,True,True,True,True,True,True,04 83 84 34 86,True,False,3441.0,
411,B,True,True,False,False,False,False,False,False,,False,False,,
412,B,True,True,True,True,True,True,True,True,01 14 47 87 31,True,False,4789.0,
413,A,True,True,True,True,True,False,False,False,04 02 73 66 57,False,True,,3573.0
414,B,True,True,False,False,False,False,False,False,,False,False,,
415,B,True,True,False,False,False,False,False,False,,False,False,,
416,B,True,True,True,True,True,True,True,True,06 67 21 24 86,True,False,4216.0,
417,A,True,True,False,False,False,False,False,False,,False,False,,
418,B,True,True,True,True,True,False,False,False,+33 2 99 05 45 38,True,True,1605.0,3169.0
419,B,True,True,False,False,False,False,False,False,,False,False,,
420,A,True,True,True,True,True,False,False,False,+33 1 70 39 81 78,True,False,3891.0,
421,A,True,True,False,False,False,False,False,False,,False,False,,
422,B,True,False,False,False,False,False,False,False,,False,False,,
423,A,True,False,False,False,False,False,False,False,,False,False,,
424,B,True,False,False,False,False,False,False,False,,False,False,,
425,B,True,True,True,True,True,True,True,True,+33 3 13 71 31 61,True,False,3162.0,
426,A,True,True,True,True,True,True,True,True,01 15 44 57 11,True,False,3306.0,
427,A,True,True,True,True,True,False,False,False,+33 4 15 67 13 45,True,False,3516.0,
428,B,True,True,True,True,True,True,True,True,+33 6 22 82 76 46,True,False,4920.0,
429,B,True,True,True,True,False,False,False,False,+33 2 42 45 25 00,True,True,1229.0,3861.0
430,B,True,True,True,True,True,True,True,True,07 91 26 52 92,True,True,1330.0,3644.0
431,A,True,True,True,True,False,False,False,False,+33 3 77 93 56 59,True,False,3685.0,
432,B,True,True,True,True,True,True,True,True,07 55 17 91 30,True,False,3239.0,
433,B,True,False,False,False,False,False,False,False,,False,False,,
434,B,True,True,True,False,False,False,False,False,,False,False,,
435,A,True,True,True,True,False,False,False,False,+33 6 56 71 69 15,True,True,1406.0,3971.0
436,B,True,True,False,False,False,False,False,False,,False,False,,
437,B,True,False,False,False,False,False,False,False,,False,False,,
438,A,True,True,True,True,True,False,False,False,07 76 08 76 91,True,False,4484.0,
439,B,True,True,False,False,False,False,False,False,,False,False,,
440,B,True,False,False,False,False,False,False,False,,False,False,,
441,B,True,True,True,True,False,False,False,False,03 09 99 14 75,True,False,4395.0,
442,A,True,True,True,True,True,False,False,False,+33 2 46 10 01 17,True,True,1215.0,3101.0
443,B,True,True,True,True,True,False,False,False,02 23 01 33 92,True,False,3588.0,
444,B,True,False,False,False,False,False,False,False,,False,False,,
445,B,True,True,False,False,False,False,False,False,,False,False,,
446,B,True,True,True,True,True,False,False,False,+33 7 32 30 77 20,True,True,1386.0,3333.0
447,A,True,True,True,True,True,False,False,False,+33 6 26 73 88 81,True,False,3217.0,
448,A,True,True,False,False,False,False,False,False,,False,False,,
449,A,True,True,True,True,True,True,True,True,+33 3 48 39 56 59,True,False,4299.0,
450,B,True,True,True,True,True,True,True,False,+33 2 88 95 12 69,True,True,1871.0,3689.0
451,A,True,True,True,False,False,False,False,False,,False,False,,
452,B,True,True,True,True,True,False,False,False,+33 6 86 00 26 85,True,False,3585.0,
453,A,True,True,True,True,True,True,False,False,01 34 63 31 22,True,True,1916.0,3721.0
454,B,True,True,False,False,False,False,False,False,,False,False,,
455,A,True,True,False,False,False,False,False,False,,False,False,,
456,B,True,True,True,True,False,False,False,False,+33 1 14 39 02 74,True,True,1327.0,3539.0
457,A,True,True,False,False,False,False,False,False,,False,False,,
458,A,True,True,True,True,True,True,False,False,+33 3 98 63 53 46,True,False,4612.0,
459,A,True,True,True,True,True,False,False,False,02 50 05 64 56,True,False,4010.0,
460,A,True,True,True,True,True,False,False,False,01 14 51 15 21,True,True,1911.0,3008.0
461,B,True,True,True,True,True,True,False,False,+33 4 47 44 44 83,True,False,4763.0,
462,B,True,True,True,True,True,True,True,True,01 42 83 71 42,True,True,1219.0,3819.0
463,B,True,True,False,False,False,False,False,False,,False,False,,
464,B,True,True,True,True,False,False,False,False,+33 4 03 77 40 47,True,False,4389.0,
465,A,True,True,True,True,True,False,False,False,+33 1 69 14 72 21,True,False,4892.0,
466,B,True,True,True,True,True,True,True,True,06 41 79 26 14,True,False,3060.0,
467,B,True,True,True,True,True,True,False,False,03 53 03 16 96,True,False,3733.0,
468,B,True,True,True,True,False,False,False,False,07 25 79 25 68,True,True,1747.0,3819.0
469,B,True,True,True,True,True,True,True,True,06 79 06 04 87,True,True,1155.0,3187.0
470,A,True,False,False,False,False,False,False,False,,False,False,,
471,B,True,True,True,False,False,False,False,False,,False,False,,
472,B,True,True,True,True,True,False,False,False,03 37 53 17 30,True,False,3532.0,
473,B,True,True,True,True,True,True,False,False,+33 7 88 59 50 72,True,False,3121.0,
474,A,True,True,True,True,False,False,False,False,+33 3 65 45 86 10,True,True,1868.0,3463.0
475,B,True,True,True,True,True,False,False,False,04 63 42 72 84,True,False,3107.0,
476,B,True,True,True,True,True,False,False,False,02 59 88 50 52,True,False,4071.0,
477,A,True,True,True,True,True,False,False,False,02 24 95 19 45,True,True,1140.0,3485.0
478,A,True,False,False,False,False,False,False,False,,False,False,,
479,B,True,False,False,False,False,False,False,False,,False,False,,
480,A,True,True,False,False,False,False,False,False,,False,False,,
481,B,True,True,True,True,True,True,True,True,+33 1 05 24 22 88,True,False,3868.0,
482,A,True,True,True,True,False,False,False,False,07 99 78 99 68,True,True,1446.0,3117.0
483,B,True,True,True,True,True,True,True,True,+33 2 62 32 52 45,True,False,3838.0,
484,A,True,True,False,False,False,False,False,False,,False,False,,
485,A,True,True,True,True,True,True,True,True,02 67 90 04 30,True,False,4105.0,
486,A,True,True,True,True,True,True,True,True,+33 2 28 82 62 99,True,False,3823.0,
487,A,True,True,False,False,False,False,False,False,,False,False,,
488,B,True,True,True,True,True,True,True,True,01 21 11 13 04,True,True,1654.0,3284.0
489,B,True,True,True,True,True,True,True,True,+33 3 20 04 43 85,True,False,3466.0,
490,B,True,True,False,False,False,False,False,False,,False,False,,
491,A,True,True,True,True,True,True,True,True,02 50 21 94 52,True,False,3770.0,
492,B,True,True,False,False,False,False,False,False,,False,False,,
493,A,True,True,True,True,True,True,False,False,+33 4 00 34 17 02,True,True,1295.0,3461.0
494,B,True,True,True,True,True,True,True,True,01 07 71 70 23,True,False,3191.0,
495,B,True,True,True,True,True,True,True,True,+33 3 31 74 36 15,True,False,4341.0,
496,A,True,True,True,True,True,True,False,False,01 09 61 41 10,True,False,4573.0,
497,A,True,True,False,False,False,False,False,False,,False,False,,
498,B,True,True,True,False,False,False,False,False,,False,False,,
499,B,True,True,True,True,True,True,True,True,+33 1 91 12 10 19,True,True,1487.0,3473.0
500,A,True,True,False,False,False,False,False,False,,False,False,,
501,B,True,False,False,False,False,False,False,False,,False,False,,
502,B,True,False,False,False,False,False,False,False,,False,False,,
503,B,True,True,True,True,True,True,True,False,+33 6 88 76 56 00,True,True,1208.0,3202.0
504,B,True,True,True,True,False,False,False,False,06 28 56 46 96,True,False,4499.0,
505,A,True,False,False,False,False,False,False,False,,False,False,,
506,A,True,True,True,True,True,False,False,False,+33 6 32 95 60 63,True,False,3542.0,
507,B,True,True,True,True,True,True,True,True,+33 6 88 46 67 34,True,True,1909.0,3568.0
508,A,True,True,True,True,True,True,True,True,+33 1 16 80 33 18,True,False,3322.0,
509,A,True,True,False,False,False,False,False,False,,False,False,,
510,B,True,True,False,False,False,False,False,False,,False,False,,
511,B,True,False,False,False,False,False,False,False,,False,False,,
512,A,True,True,True,True,True,True,True,True,01 89 49 26 39,True,False,3737.0,
513,B,True,True,True,True,True,True,True,True,+33 2 46 30 72 97,True,False,3761.0,
514,A,True,True,True,True,True,True,True,False,+33 6 63 66 64 94,True,False,4952.0,
515,A,True,True,True,True,True,False,False,False,06 97 59 55 39,True,True,1937.0,3473.0
516,B,True,False,False,False,False,False,False,False,,False,False,,
517,B,True,True,True,False,False,False,False,False,,False,False,,
518,A,True,True,True,True,True,False,False,False,06 33 24 43 99,True,False,3741.0,
519,B,True,True,False,False,False,False,False,False,,False,False,,
520,A,True,True,False,False,False,False,False,False,,False,False,,
521,A,True,True,True,False,False,False,False,False,,False,False,,
522,B,True,True,True,True,True,True,True,True,01 17 01 22 33,True,False,4518.0,
523,B,True,True,True,True,True,True,False,False,+33 3 16 29 51 89,True,True,1225.0,3425.0
524,B,True,True,True,True,True,True,True,True,06 76 28 66 20,True,False,4545.0,
525,A,True,True,True,True,True,True,True,False,02 23 55 76 62,True,False,4047.0,
526,B,True,False,False,False,False,False,False,False,,False,False,,
527,B,True,True,True,True,False,False,False,False,+33 1 00 08 44 43,True,True,1432.0,3590.0
528,A,True,True,True,False,False,False,False,False,,False,False,,
529,A,True,True,True,True,True,False,False,False,02 22 21 24 37,True,False,3250.0,
530,B,True,True,True,True,True,False,False,False,01 91 08 11 12,True,False,3062.0,
531,A,True,True,True,True,True,True,True,True,+33 7 15 72 87 75,True,False,3812.0,
532,A,True,True,True,True,True,False,False,False,+33 6 44 43 26 36,True,False,3506.0,
533,A,True,True,True,True,True,True,True,True,+33 3 44 72 27 67,True,False,4369.0,
534,A,True,True,True,False,False,False,False,False,,False,False,,
535,A,True,True,True,True,True,True,True,True,+33 6 46 39 96 66,True,False,3849.0,
536,B,True,True,True,True,True,True,True,True,+33 2 61 64 32 05,True,False,4007.0,
537,B,True,True,True,True,True,True,True,True,+33 1 41 71 41 21,True,False,4257.0,
538,A,True,True,True,True,True,False,False,False,+33 3 81 76 03 00,True,False,4019.0,
539,A,True,True,True,True,True,True,True,True,+33 6 23 97 48 66,True,False,3863.0,
540,A,True,True,True,True,True,True,True,True,+33 2 29 24 22 29,True,True,1355.0,3372.0
541,B,True,True,True,False,False,False,False,False,,False,False,,
542,A,True,True,True,True,False,False,False,False,01 11 97 79 71,True,True,1348.0,3027.0
543,B,True,True,False,False,False,False,False,False,,False,False,,
544,A,True,True,True,True,False,False,False,False,07 25 23 93 17,True,False,3811.0,
545,B,True,True,True,True,False,False,False,False,07 88 78 93 29,True,True,1548.0,3367.0
546,B,True,True,True,True,True,False,False,False,03 31 91 58 33,True,False,3086.0,
547,B,True,True,True,True,True,False,False,False,04 55 41 04 60,True,False,4110.0,
548,A,True,True,True,True,True,True,False,False,+33 1 19 71 06 79,True,False,4939.0,
549,B,True,True,True,True,True,False,False,False,03 73 38 34 33,True,False,3183.0,
550,B,True,True,False,False,False,False,False,False,,False,False,,
551,A,True,True,False,False,False,False,False,False,,False,False,,
552,B,True,True,True,True,True,False,False,False,06 39 42 28 34,True,False,4608.0,
553,A,True,True,True,True,False,False,False,False,01 18 88 41 51,True,True,1970.0,3225.0
554,B,True,True,False,False,False,False,False,False,,False,False,,
555,A,True,True,True,True,True,False,False,False,06 20 92 92 25,True,False,4070.0,
556,B,True,True,True,True,True,False,False,False,+33 3 03 87 61 60,True,False,3575.0,
557,B,True,True,True,True,True,True,True,True,+33 4 14 34 50 40,True,False,4045.0,
558,A,True,False,False,False,False,False,False,False,,False,False,,
559,A,True,True,True,True,False,False,False,False,+33 3 07 34 10 30,True,True,1046.0,3887.0
560,B,True,True,True,True,True,False,False,False,+33 2 22 42 25 92,True,True,1771.0,3919.0
561,A,True,True,True,True,True,True,True,False,02 69 11 26 35,True,False,4155.0,
562,A,True,True,True,True,True,True,True,True,+33 4 05 66 21 81,True,False,4324.0,
563,B,True,True,True,True,True,True,True,True,+33 3 43 98 49 93,True,False,3773.0,
564,A,True,True,True,True,True,True,True,True,01 97 84 76 10,True,False,3970.0,
565,A,True,True,True,True,True,False,False,False,02 09 06 23 23,True,False,3648.0,
566,B,True,True,True,True,True,True,True,True,+33 6 14 97 11 15,True,True,1653.0,3803.0
567,A,True,True,True,True,False,False,False,False,+33 3 13 42 44 45,False,True,,3493.0
568,A,True,True,True,True,True,True,True,True,+33 6 64 73 66 62,True,False,3196.0,
569,A,True,True,True,True,True,False,False,False,01 64 77 30 99,True,False,3336.0,
570,A,True,True,True,True,False,False,False,False,06 67 96 32 84,True,True,1550.0,3306.0
571,B,True,True,True,True,True,False,False,False,02 21 14 07 37,True,False,4581.0,
572,B,True,True,False,False,False,False,False,False,,False,False,,
573,A,True,True,False,False,False,False,False,False,,False,False,,
574,A,True,True,False,False,False,False,False,False,,False,False,,
575,A,True,False,False,False,False,False,False,False,,False,False,,
576,B,True,True,True,True,True,True,True,True,+33 3 85 14 93 94,True,False,3221.0,
577,B,True,False,False,False,False,False,False,False,,False,False,,
578,A,True,True,True,True,True,True,True,True,+33 1 27 26 81 12,True,False,4689.0,
579,A,True,True,True,True,True,True,True,True,+33 4 05 18 08 67,True,False,3803.0,
580,B,True,True,True,True,True,False,False,False,+33 6 34 37 48 59,True,False,4431.0,
581,B,True,True,True,True,False,False,False,False,01 69 87 30 62,True,False,3821.0,
582,B,True,True,True,True,True,True,True,True,+33 6 66 62 06 58,True,False,3104.0,
583,B,True,False,False,False,False,False,False,False,,False,False,,
584,A,True,True,True,True,False,False,False,False,06 86 16 58 86,True,False,4221.0,
585,B,True,True,True,True,True,True,True,True,03 51 88 69 80,True,False,3359.0,
586,A,True,True,True,True,True,True,True,True,06 43 78 81 94,True,False,4947.0,
587,A,True,True,True,True,True,False,False,False,02 21 52 89 30,True,False,4702.0,
588,B,True,True,True,True,True,True,True,True,+33 6 82 57 81 66,True,False,3942.0,
589,B,True,True,True,True,True,True,True,True,+33 6 85 88 58 36,True,False,3122.0,
590,B,True,True,True,True,True,True,True,True,+33 1 88 23 54 85,True,False,3959.0,
591,A,True,True,True,True,True,True,True,True,+33 3 31 90 54 56,True,True,1830.0,3612.0
592,A,True,True,True,True,True,False,False,False,+33 3 35 49 96 20,False,True,,3227.0
593,A,True,True,False,False,False,False,False,False,,False,False,,
594,A,True,True,True,True,True,True,True,True,06 06 79 83 79,True,False,4991.0,
595,A,True,True,False,False,False,False,False,False,,False,False,,
596,B,True,True,True,False,False,False,False,False,,False,False,,
597,A,True,True,True,True,True,True,True,True,+33 3 56 21 81 24,True,False,3238.0,
598,A,True,True,True,False,False,False,False,False,,False,False,,
599,A,True,True,False,False,False,False,False,False,,False,False,,
600,A,True,True,True,False,False,False,False,False,,False,False,,
601,B,True,True,True,True,True,True,False,False,01 78 50 01 19,True,False,4481.0,
602,B,True,True,True,False,False,False,False,False,,False,False,,
603,A,True,True,True,True,True,False,False,False,01 14 19 97 89,True,True,1835.0,3104.0
604,A,True,True,True,True,True,True,True,True,+33 2 37 25 46 19,True,False,3740.0,
605,A,True,True,False,False,False,False,False,False,,False,False,,
606,B,True,True,True,True,False,False,False,False,01 51 19 11 87,True,False,3072.0,
607,A,True,True,False,False,False,False,False,False,,False,False,,
608,A,True,True,True,True,True,True,True,True,+33 3 70 58 65 07,True,False,4123.0,
609,B,True,True,False,False,False,False,False,False,,False,False,,
610,B,True,False,False,False,False,False,False,False,,False,False,,
611,A,True,False,False,False,False,False,False,False,,False,False,,
612,A,True,True,True,True,False,False,False,False,+33 6 65 67 24 44,True,False,3337.0,
613,A,True,True,True,True,True,True,True,True,+33 2 88 21 33 39,True,False,3106.0,
614,A,True,True,True,True,True,True,True,True,+33 7 05 15 78 39,True,False,3038.0,
615,B,True,False,False,False,False,False,False,False,,False,False,,
616,A,True,True,True,True,True,True,True,True,+33 2 33 99 14 46,True,False,3969.0,
617,A,True,True,True,True,True,True,True,True,06 39 36 27 56,True,True,1027.0,3892.0
618,B,True,False,False,False,False,False,False,False,,False,False,,
619,B,True,True,True,False,False,False,False,False,,False,False,,
620,B,True,True,False,False,False,False,False,False,,False,False,,
621,A,True,False,False,False,False,False,False,False,,False,False,,
622,A,True,True,True,True,True,True,True,True,+33 7 01 78 61 75,True,False,3154.0,
623,B,True,True,True,True,True,True,True,False,+33 2 70 24 64 92,True,False,4356.0,
624,A,True,True,True,True,True,False,False,False,06 93 86 86 28,True,False,4386.0,
625,A,True,True,True,True,False,False,False,False,01 05 54 49 14,True,False,3269.0,
626,B,True,True,True,True,True,True,True,True,+33 7 87 05 66 85,True,False,3113.0,
627,A,True,True,True,True,False,False,False,False,01 19 79 71 91,False,True,,3807.0
628,B,True,False,False,False,False,False,False,False,,False,False,,
629,A,True,True,True,True,False,False,False,False,04 57 33 00 65,True,False,4036.0,
630,B,True,True,True,True,False,False,False,False,+33 2 50 89 32 82,True,False,3092.0,
631,B,True,True,False,False,False,False,False,False,,False,False,,
632,A,True,True,True,True,True,True,True,True,06 39 22 24 79,True,False,3321.0,
633,A,True,True,True,False,False,False,False,False,,False,False,,
634,B,True,True,False,False,False,False,False,False,,False,False,,
635,A,True,True,True,True,True,False,False,False,03 37 41 31 71,True,True,1418.0,3067.0
636,B,True,True,False,False,False,False,False,False,,False,False,,
637,A,True,True,True,True,True,True,True,True,03 99 70 81 59,True,False,4311.0,
638,B,True,True,False,False,False,False,False,False,,False,False,,
639,B,True,False,False,False,False,False,False,False,,False,False,,
640,B,True,True,True,True,True,True,True,True,06 45 38 79 69,True,True,1136.0,3127.0
641,B,True,True,False,False,False,False,False,False,,False,False,,
642,B,True,True,True,True,True,False,False,False,+33 1 87 08 01 03,True,False,3484.0,
643,A,True,False,False,False,False,False,False,False,,False,False,,
644,B,True,True,True,True,True,True,True,True,01 13 04 38 04,True,False,4064.0,
645,B,True,True,False,False,False,False,False,False,,False,False,,
646,B,True,True,True,True,True,False,False,False,+33 1 14 17 91 14,True,False,3865.0,
647,B,True,True,True,True,True,True,True,True,01 13 11 91 84,True,False,3849.0,
648,B,True,True,True,True,True,False,False,False,+33 3 31 96 82 73,True,False,3985.0,
649,B,True,True,True,True,True,True,True,True,03 58 60 61 09,True,False,4127.0,
650,A,True,True,True,True,True,True,True,True,07 59 87 75 73,True,False,4894.0,
651,B,True,True,True,True,True,True,True,True,+33 3 83 03 73 99,True,False,4220.0,
652,B,True,True,False,False,False,False,False,False,,False,False,,
653,B,True,True,False,False,False,False,False,False,,False,False,,
654,B,True,True,True,True,True,False,False,False,+33 1 01 29 64 11,True,False,3897.0,
655,A,True,True,True,True,True,False,False,False,+33 7 07 57 77 02,True,False,4494.0,
656,A,True,False,False,False,False,False,False,False,,False,False,,
657,A,True,True,True,True,True,True,True,True,01 78 20 13 20,True,False,3010.0,
658,A,True,False,False,False,False,False,False,False,,False,False,,
659,A,True,True,False,False,False,False,False,False,,False,False,,
660,B,True,False,False,False,False,False,False,False,,False,False,,
661,A,True,True,True,True,True,True,True,True,02 22 59 02 32,True,True,1876.0,3364.0
662,B,True,True,True,False,False,False,False,False,,False,False,,
663,A,True,True,True,True,True,True,True,True,+33 6 59 40 45 58,True,False,3593.0,
664,B,True,True,True,True,True,True,True,True,+33 3 33 44 33 60,True,False,4712.0,
665,A,True,True,True,True,False,False,False,False,06 06 48 68 78,True,False,4577.0,
666,B,True,True,True,True,True,True,True,True,07 09 73 21 77,True,True,1077.0,3742.0
667,B,True,True,True,True,True,True,True,True,03 11 09 61 26,True,False,4040.0,
668,B,True,True,True,True,True,True,False,False,+33 1 78 22 32 53,False,True,,3783.0
669,A,True,True,False,False,False,False,False,False,,False,False,,
670,A,True,True,True,False,False,False,False,False,,False,False,,
671,A,True,False,False,False,False,False,False,False,,False,False,,
672,B,True,True,False,False,False,False,False,False,,False,False,,
673,B,True,True,True,True,True,False,False,False,+33 4 50 23 24 43,True,False,3568.0,
674,A,True,True,True,True,True,True,True,True,+33 7 80 03 57 91,True,False,3942.0,
675,B,True,True,True,False,False,False,False,False,,False,False,,
676,B,True,True,False,False,False,False,False,False,,False,False,,
677,B,True,True,False,False,False,False,False,False,,False,False,,
678,B,True,True,False,False,False,False,False,False,,False,False,,
679,B,True,True,True,True,True,True,True,True,+33 2 27 65 99 32,True,False,3149.0,
680,A,True,True,True,True,False,False,False,False,+33 4 24 58 26 30,True,False,4640.0,
681,A,True,False,False,False,False,False,False,False,,False,False,,
682,B,True,True,True,True,False,False,False,False,+33 1 58 74 05 48,True,False,4954.0,
683,B,True,True,True,True,True,False,False,False,+33 1 33 28 86 71,True,False,4906.0,
684,A,True,True,False,False,False,False,False,False,,False,False,,
685,B,True,True,True,True,True,True,True,True,01 47 18 10 90,True,False,4345.0,
686,B,True,False,False,False,False,False,False,False,,False,False,,
687,A,True,False,False,False,False,False,False,False,,False,False,,
688,A,True,True,True,True,True,True,True,True,01 14 38 50 11,True,False,4499.0,
689,B,True,True,True,True,False,False,False,False,+33 6 47 87 52 48,True,False,4296.0,
690,B,True,True,False,False,False,False,False,False,,False,False,,
691,B,True,True,False,False,False,False,False,False,,False,False,,
692,A,True,True,True,True,False,False,False,False,04 72 08 21 88,True,True,1379.0,3628.0
693,A,True,True,True,True,True,True,True,True,04 75 61 03 84,True,False,3372.0,
694,A,True,False,False,False,False,False,False,False,,False,False,,
695,B,True,True,True,True,True,True,True,True,+33 3 13 90 30 31,True,True,1390.0,3784.0
696,A,True,True,False,False,False,False,False,False,,False,False,,
697,B,True,True,False,False,False,False,False,False,,False,False,,
698,B,True,True,True,True,True,False,False,False,01 54 01 41 97,True,False,3794.0,
699,B,True,True,True,True,True,False,False,False,07 75 67 59 26,True,False,4053.0,
700,B,True,False,False,False,False,False,False,False,,False,False,,
701,B,True,True,True,True,True,True,True,True,03 30 96 80 95,True,False,3488.0,
702,A,True,True,True,True,True,True,True,True,04 35 04 46 42,True,True,1219.0,3944.0
703,B,True,True,True,True,True,True,True,True,03 54 39 16 50,True,False,3548.0,
704,A,True,True,True,True,False,False,False,False,+33 7 33 27 76 30,True,False,4852.0,
705,B,True,True,True,True,True,True,True,True,+33 7 37 17 68 07,True,False,3313.0,
706,A,True,True,True,True,True,True,True,False,02 02 04 24 72,True,True,1603.0,3482.0
707,A,True,True,True,True,True,False,False,False,03 00 85 98 53,False,True,,3981.0
708,A,True,True,True,True,True,True,True,True,+33 3 67 31 07 36,True,True,1040.0,3447.0
709,B,True,True,True,True,True,True,True,True,+33 3 06 47 48 86,True,False,3712.0,
710,B,True,True,True,False,False,False,False,False,,False,False,,
711,B,True,True,True,False,False,False,False,False,,False,False,,
712,B,True,True,True,True,True,True,True,True,+33 6 82 78 68 86,True,False,4855.0,
713,B,True,True,True,True,True,False,False,False,06 96 08 68 03,True,False,3437.0,
714,B,True,True,True,True,True,False,False,False,+33 1 78 78 71 10,True,False,4217.0,
715,A,True,True,True,True,False,False,False,False,07 17 71 50 80,True,True,1009.0,3611.0
716,A,True,False,False,False,False,False,False,False,,False,False,,
717,B,True,False,False,False,False,False,False,False,,False,False,,
718,A,True,True,True,True,True,True,True,True,01 71 41 75 23,True,False,4077.0,
719,B,True,False,False,False,False,False,False,False,,False,False,,
720,B,True,True,True,True,True,True,True,True,+33 1 09 34 88 87,True,False,4730.0,
721,B,True,True,True,False,False,False,False,False,,False,False,,
722,A,True,True,True,True,True,False,False,False,02 52 07 27 12,True,False,3293.0,
723,A,True,True,True,True,True,True,True,True,+33 2 41 22 22 06,True,False,3764.0,
724,A,True,True,False,False,False,False,False,False,,False,False,,
725,A,True,True,False,False,False,False,False,False,,False,False,,
726,B,True,True,True,True,True,False,False,False,+33 1 66 70 69 98,True,False,3732.0,
727,B,True,True,False,False,False,False,False,False,,False,False,,
728,B,True,True,False,False,False,False,False,False,,False,False,,
729,A,True,True,True,True,True,True,True,True,+33 1 41 76 31 97,True,True,1741.0,3907.0
730,B,True,False,False,False,False,False,False,False,,False,False,,
731,A,True,True,True,True,True,True,True,True,07 56 69 88 51,True,False,4277.0,
732,A,True,True,True,True,True,False,False,False,02 22 03 21 30,True,False,3172.0,
733,A,True,True,True,True,True,False,False,False,+33 6 66 79 66 48,True,False,4261.0,
734,A,True,True,True,True,True,False,False,False,03 53 03 01 45,True,True,1590.0,3491.0
735,B,True,True,False,False,False,False,False,False,,False,False,,
736,A,True,True,False,False,False,False,False,False,,False,False,,
737,B,True,False,False,False,False,False,False,False,,False,False,,
738,A,True,True,True,True,True,True,True,True,+33 2 12 31 16 76,True,False,4693.0,
739,A,True,True,True,True,True,True,True,True,01 34 31 13 12,True,True,1598.0,3448.0
740,B,True,True,True,True,True,True,True,False,03 93 11 16 31,True,False,4372.0,
741,B,True,True,True,True,True,True,True,True,06 06 42 40 09,False,True,,3120.0
742,A,True,True,False,False,False,False,False,False,,False,False,,
743,B,True,True,False,False,False,False,False,False,,False,False,,
744,A,True,True,True,True,False,False,False,False,+33 4 30 40 31 56,True,False,4987.0,
745,B,True,False,False,False,False,False,False,False,,False,False,,
746,B,True,True,True,True,True,True,False,False,+33 6 93 42 48 94,True,False,4594.0,
747,A,True,True,True,True,True,False,False,False,+33 1 68 61 17 89,True,False,3877.0,
